From,Name,Relationship_Type,Rel_value,To,Name
50,tt50,Similar to,0.1,76,tt76
50,tt50,Similar to,0.23,77,tt77
50,tt50,Similar to,0.79,78,tt78
50,tt50,Similar to,0.49,79,tt79
50,tt50,Similar to,0.67,80,tt80
50,tt50,Similar to,0.57,81,tt81
50,tt50,Similar to,0.11,82,tt82
50,tt50,Similar to,0.76,83,tt83
50,tt50,Similar to,1,84,tt84
50,tt50,Similar to,0.98,85,tt85
50,tt50,Similar to,0.39,86,tt86
50,tt50,Similar to,0.98,87,tt87
50,tt50,Similar to,0.6,88,tt88
50,tt50,Similar to,0.16,89,tt89
50,tt50,Similar to,0.46,90,tt90
50,tt50,Similar to,0.4,91,tt91
50,tt50,Similar to,0.54,92,tt92
50,tt50,Similar to,0.27,93,tt93
50,tt50,Similar to,0.64,94,tt94
50,tt50,Similar to,0.97,95,tt95
50,tt50,Similar to,0.46,96,tt96
50,tt50,Similar to,0,97,tt97
50,tt50,Similar to,0.77,98,tt98
50,tt50,Similar to,0.65,99,tt99
50,tt50,Similar to,0.6,100,tt100
51,tt51,Similar to,0.35,52,tt52
51,tt51,Similar to,0.36,53,tt53
51,tt51,Similar to,0.82,54,tt54
51,tt51,Similar to,0.82,55,tt55
51,tt51,Similar to,0.11,56,tt56
51,tt51,Similar to,0.3,57,tt57
51,tt51,Similar to,0.48,58,tt58
51,tt51,Similar to,0.9,59,tt59
51,tt51,Similar to,0.27,60,tt60
51,tt51,Similar to,0.53,61,tt61
51,tt51,Similar to,0.36,62,tt62
51,tt51,Similar to,0.19,63,tt63
51,tt51,Similar to,0.78,64,tt64
51,tt51,Similar to,0.15,65,tt65
51,tt51,Similar to,0.94,66,tt66
51,tt51,Similar to,0.61,67,tt67
51,tt51,Similar to,0.13,68,tt68
51,tt51,Similar to,0.86,69,tt69
51,tt51,Similar to,0.71,70,tt70
51,tt51,Similar to,0.46,71,tt71
51,tt51,Similar to,0.88,72,tt72
51,tt51,Similar to,0.2,73,tt73
51,tt51,Similar to,0.86,74,tt74
51,tt51,Similar to,0.88,75,tt75
51,tt51,Similar to,1,76,tt76
51,tt51,Similar to,0.53,77,tt77
51,tt51,Similar to,0,78,tt78
51,tt51,Similar to,0.59,79,tt79
51,tt51,Similar to,0.65,80,tt80
51,tt51,Similar to,0.24,81,tt81
51,tt51,Similar to,0.13,82,tt82
51,tt51,Similar to,0.9,83,tt83
51,tt51,Similar to,0.39,84,tt84
51,tt51,Similar to,0.19,85,tt85
51,tt51,Similar to,0.51,86,tt86
51,tt51,Similar to,0.28,87,tt87
51,tt51,Similar to,0.18,88,tt88
51,tt51,Similar to,0.9,89,tt89
51,tt51,Similar to,0.2,90,tt90
51,tt51,Similar to,0.93,91,tt91
51,tt51,Similar to,0.25,92,tt92
51,tt51,Similar to,0.76,93,tt93
51,tt51,Similar to,0.74,94,tt94
51,tt51,Similar to,0.42,95,tt95
51,tt51,Similar to,0.01,96,tt96
51,tt51,Similar to,0.04,97,tt97
51,tt51,Similar to,0.38,98,tt98
51,tt51,Similar to,1,99,tt99
51,tt51,Similar to,0.54,100,tt100
52,tt52,Similar to,0.72,53,tt53
52,tt52,Similar to,0.78,54,tt54
52,tt52,Similar to,0.78,55,tt55
52,tt52,Similar to,0.85,56,tt56
52,tt52,Similar to,0.44,57,tt57
52,tt52,Similar to,0.8,58,tt58
52,tt52,Similar to,0.11,59,tt59
52,tt52,Similar to,0.13,60,tt60
52,tt52,Similar to,0.51,61,tt61
52,tt52,Similar to,0.25,62,tt62
52,tt52,Similar to,0.35,63,tt63
52,tt52,Similar to,0.98,64,tt64
52,tt52,Similar to,0.24,65,tt65
52,tt52,Similar to,0.71,66,tt66
52,tt52,Similar to,0.98,67,tt67
52,tt52,Similar to,0.63,68,tt68
52,tt52,Similar to,0.16,69,tt69
52,tt52,Similar to,0.76,70,tt70
52,tt52,Similar to,0.14,71,tt71
52,tt52,Similar to,0.1,72,tt72
52,tt52,Similar to,0.97,73,tt73
52,tt52,Similar to,0.54,74,tt74
52,tt52,Similar to,0.45,75,tt75
52,tt52,Similar to,0.56,76,tt76
52,tt52,Similar to,0.86,77,tt77
52,tt52,Similar to,0.02,78,tt78
52,tt52,Similar to,0.43,79,tt79
52,tt52,Similar to,0.23,80,tt80
52,tt52,Similar to,0.69,81,tt81
52,tt52,Similar to,0.33,82,tt82
52,tt52,Similar to,0.49,83,tt83
52,tt52,Similar to,0.02,84,tt84
52,tt52,Similar to,0.5,85,tt85
52,tt52,Similar to,0.83,86,tt86
52,tt52,Similar to,0.8,87,tt87
52,tt52,Similar to,0.73,88,tt88
52,tt52,Similar to,0.44,89,tt89
52,tt52,Similar to,1,90,tt90
52,tt52,Similar to,0.77,91,tt91
52,tt52,Similar to,0.53,92,tt92
52,tt52,Similar to,0.81,93,tt93
52,tt52,Similar to,0.22,94,tt94
52,tt52,Similar to,0.89,95,tt95
52,tt52,Similar to,0.08,96,tt96
52,tt52,Similar to,0.26,97,tt97
52,tt52,Similar to,0.18,98,tt98
52,tt52,Similar to,0.96,99,tt99
52,tt52,Similar to,0.83,100,tt100
53,tt53,Similar to,0.02,54,tt54
53,tt53,Similar to,0.49,55,tt55
53,tt53,Similar to,0.16,56,tt56
53,tt53,Similar to,0.49,57,tt57
53,tt53,Similar to,0.91,58,tt58
53,tt53,Similar to,0.4,59,tt59
53,tt53,Similar to,0.9,60,tt60
53,tt53,Similar to,0.39,61,tt61
53,tt53,Similar to,0.84,62,tt62
53,tt53,Similar to,1,63,tt63
53,tt53,Similar to,0.11,64,tt64
53,tt53,Similar to,0.72,65,tt65
53,tt53,Similar to,0.27,66,tt66
53,tt53,Similar to,0.14,67,tt67
53,tt53,Similar to,0.47,68,tt68
53,tt53,Similar to,0.48,69,tt69
53,tt53,Similar to,0.75,70,tt70
53,tt53,Similar to,0.42,71,tt71
53,tt53,Similar to,0.55,72,tt72
53,tt53,Similar to,0.16,73,tt73
53,tt53,Similar to,0.16,74,tt74
53,tt53,Similar to,0.51,75,tt75
53,tt53,Similar to,0.68,76,tt76
53,tt53,Similar to,0.88,77,tt77
53,tt53,Similar to,0.44,78,tt78
53,tt53,Similar to,0.78,79,tt79
53,tt53,Similar to,0.35,80,tt80
53,tt53,Similar to,0.22,81,tt81
53,tt53,Similar to,0.04,82,tt82
53,tt53,Similar to,0.45,83,tt83
53,tt53,Similar to,0.63,84,tt84
53,tt53,Similar to,0.47,85,tt85
53,tt53,Similar to,0.15,86,tt86
53,tt53,Similar to,0.46,87,tt87
53,tt53,Similar to,0.07,88,tt88
53,tt53,Similar to,0.98,89,tt89
53,tt53,Similar to,0.89,90,tt90
53,tt53,Similar to,0.46,91,tt91
53,tt53,Similar to,0.46,92,tt92
53,tt53,Similar to,0.32,93,tt93
53,tt53,Similar to,0.65,94,tt94
53,tt53,Similar to,0.98,95,tt95
53,tt53,Similar to,0.05,96,tt96
53,tt53,Similar to,0.36,97,tt97
53,tt53,Similar to,0.71,98,tt98
53,tt53,Similar to,0.38,99,tt99
53,tt53,Similar to,0.29,100,tt100
54,tt54,Similar to,0.93,55,tt55
54,tt54,Similar to,0.7,56,tt56
54,tt54,Similar to,0.84,57,tt57
54,tt54,Similar to,0.35,58,tt58
54,tt54,Similar to,0.47,59,tt59
54,tt54,Similar to,0.14,60,tt60
54,tt54,Similar to,0.23,61,tt61
54,tt54,Similar to,0.49,62,tt62
54,tt54,Similar to,0.68,63,tt63
54,tt54,Similar to,0.78,64,tt64
54,tt54,Similar to,0.8,65,tt65
54,tt54,Similar to,0.47,66,tt66
54,tt54,Similar to,0.43,67,tt67
54,tt54,Similar to,0.93,68,tt68
54,tt54,Similar to,1,69,tt69
54,tt54,Similar to,0.78,70,tt70
54,tt54,Similar to,0.9,71,tt71
54,tt54,Similar to,0.08,72,tt72
54,tt54,Similar to,0.47,73,tt73
54,tt54,Similar to,0.43,74,tt74
54,tt54,Similar to,0.77,75,tt75
54,tt54,Similar to,0.35,76,tt76
54,tt54,Similar to,0.86,77,tt77
54,tt54,Similar to,0.67,78,tt78
54,tt54,Similar to,0.79,79,tt79
54,tt54,Similar to,0.87,80,tt80
54,tt54,Similar to,0.88,81,tt81
54,tt54,Similar to,0.3,82,tt82
54,tt54,Similar to,0.24,83,tt83
54,tt54,Similar to,0.5,84,tt84
54,tt54,Similar to,0.68,85,tt85
54,tt54,Similar to,0.63,86,tt86
54,tt54,Similar to,0.34,87,tt87
54,tt54,Similar to,0.67,88,tt88
54,tt54,Similar to,0.25,89,tt89
54,tt54,Similar to,0.66,90,tt90
54,tt54,Similar to,0.46,91,tt91
54,tt54,Similar to,0.04,92,tt92
54,tt54,Similar to,0.82,93,tt93
54,tt54,Similar to,0.16,94,tt94
54,tt54,Similar to,0.12,95,tt95
54,tt54,Similar to,0.4,96,tt96
54,tt54,Similar to,0.79,97,tt97
54,tt54,Similar to,0.28,98,tt98
54,tt54,Similar to,0.32,99,tt99
54,tt54,Similar to,0.73,100,tt100
55,tt55,Similar to,0.33,56,tt56
55,tt55,Similar to,0.61,57,tt57
55,tt55,Similar to,0.15,58,tt58
55,tt55,Similar to,0.81,59,tt59
55,tt55,Similar to,0.4,60,tt60
55,tt55,Similar to,0.11,61,tt61
55,tt55,Similar to,0.42,62,tt62
55,tt55,Similar to,0.55,63,tt63
55,tt55,Similar to,0.89,64,tt64
55,tt55,Similar to,0.78,65,tt65
55,tt55,Similar to,0.42,66,tt66
55,tt55,Similar to,0.12,67,tt67
55,tt55,Similar to,0.35,68,tt68
55,tt55,Similar to,0.67,69,tt69
55,tt55,Similar to,0.62,70,tt70
55,tt55,Similar to,0.38,71,tt71
55,tt55,Similar to,0.56,72,tt72
55,tt55,Similar to,0.41,73,tt73
55,tt55,Similar to,0.5,74,tt74
55,tt55,Similar to,0.62,75,tt75
55,tt55,Similar to,0.83,76,tt76
55,tt55,Similar to,0.97,77,tt77
55,tt55,Similar to,0.28,78,tt78
55,tt55,Similar to,0.45,79,tt79
55,tt55,Similar to,0.24,80,tt80
55,tt55,Similar to,0.83,81,tt81
55,tt55,Similar to,0.26,82,tt82
55,tt55,Similar to,0.35,83,tt83
55,tt55,Similar to,0.8,84,tt84
55,tt55,Similar to,0.59,85,tt85
55,tt55,Similar to,0.92,86,tt86
55,tt55,Similar to,0.06,87,tt87
55,tt55,Similar to,0.71,88,tt88
55,tt55,Similar to,0.33,89,tt89
55,tt55,Similar to,0.84,90,tt90
55,tt55,Similar to,0.39,91,tt91
55,tt55,Similar to,0.24,92,tt92
55,tt55,Similar to,0.62,93,tt93
55,tt55,Similar to,0.75,94,tt94
55,tt55,Similar to,0.06,95,tt95
55,tt55,Similar to,0.06,96,tt96
55,tt55,Similar to,0.93,97,tt97
55,tt55,Similar to,0.71,98,tt98
55,tt55,Similar to,0.61,99,tt99
55,tt55,Similar to,0.55,100,tt100
56,tt56,Similar to,0.25,57,tt57
56,tt56,Similar to,0.36,58,tt58
56,tt56,Similar to,0.02,59,tt59
56,tt56,Similar to,0.19,60,tt60
56,tt56,Similar to,0.91,61,tt61
56,tt56,Similar to,0.02,62,tt62
56,tt56,Similar to,0.5,63,tt63
56,tt56,Similar to,0.8,64,tt64
56,tt56,Similar to,0.63,65,tt65
56,tt56,Similar to,0.49,66,tt66
56,tt56,Similar to,0.8,67,tt67
56,tt56,Similar to,0.98,68,tt68
56,tt56,Similar to,0.39,69,tt69
56,tt56,Similar to,0.74,70,tt70
56,tt56,Similar to,0.61,71,tt71
56,tt56,Similar to,0.95,72,tt72
56,tt56,Similar to,0.4,73,tt73
56,tt56,Similar to,0.65,74,tt74
56,tt56,Similar to,0.01,75,tt75
56,tt56,Similar to,0,76,tt76
56,tt56,Similar to,0.88,77,tt77
56,tt56,Similar to,0.35,78,tt78
56,tt56,Similar to,0.76,79,tt79
56,tt56,Similar to,0.84,80,tt80
56,tt56,Similar to,0.62,81,tt81
56,tt56,Similar to,0.04,82,tt82
56,tt56,Similar to,0.91,83,tt83
56,tt56,Similar to,0.21,84,tt84
56,tt56,Similar to,0.69,85,tt85
56,tt56,Similar to,0.09,86,tt86
56,tt56,Similar to,0.54,87,tt87
56,tt56,Similar to,0.8,88,tt88
56,tt56,Similar to,0.88,89,tt89
56,tt56,Similar to,0.46,90,tt90
56,tt56,Similar to,0.11,91,tt91
56,tt56,Similar to,0.21,92,tt92
56,tt56,Similar to,0.44,93,tt93
56,tt56,Similar to,0.43,94,tt94
56,tt56,Similar to,0.76,95,tt95
56,tt56,Similar to,0.29,96,tt96
56,tt56,Similar to,0.94,97,tt97
56,tt56,Similar to,0.1,98,tt98
56,tt56,Similar to,0.95,99,tt99
56,tt56,Similar to,0.04,100,tt100
57,tt57,Similar to,0,58,tt58
57,tt57,Similar to,0.58,59,tt59
57,tt57,Similar to,0.92,60,tt60
57,tt57,Similar to,0.7,61,tt61
57,tt57,Similar to,0.28,62,tt62
57,tt57,Similar to,0.72,63,tt63
57,tt57,Similar to,0.78,64,tt64
57,tt57,Similar to,0.71,65,tt65
57,tt57,Similar to,0.6,66,tt66
57,tt57,Similar to,0.01,67,tt67
57,tt57,Similar to,0.08,68,tt68
57,tt57,Similar to,0.49,69,tt69
57,tt57,Similar to,0.63,70,tt70
57,tt57,Similar to,0.86,71,tt71
57,tt57,Similar to,0.51,72,tt72
57,tt57,Similar to,0.01,73,tt73
57,tt57,Similar to,0.34,74,tt74
57,tt57,Similar to,0.98,75,tt75
57,tt57,Similar to,0.66,76,tt76
57,tt57,Similar to,0.5,77,tt77
57,tt57,Similar to,0.52,78,tt78
57,tt57,Similar to,0.89,79,tt79
57,tt57,Similar to,0.25,80,tt80
57,tt57,Similar to,0.1,81,tt81
57,tt57,Similar to,0.24,82,tt82
57,tt57,Similar to,0.08,83,tt83
57,tt57,Similar to,0.52,84,tt84
57,tt57,Similar to,0.22,85,tt85
57,tt57,Similar to,0.92,86,tt86
57,tt57,Similar to,0.24,87,tt87
57,tt57,Similar to,0.47,88,tt88
57,tt57,Similar to,0.64,89,tt89
57,tt57,Similar to,0.48,90,tt90
57,tt57,Similar to,0.49,91,tt91
57,tt57,Similar to,0.77,92,tt92
57,tt57,Similar to,0.25,93,tt93
57,tt57,Similar to,0.77,94,tt94
57,tt57,Similar to,0.64,95,tt95
57,tt57,Similar to,0.34,96,tt96
57,tt57,Similar to,0.77,97,tt97
57,tt57,Similar to,0.31,98,tt98
57,tt57,Similar to,0.3,99,tt99
57,tt57,Similar to,0.3,100,tt100
58,tt58,Similar to,0.77,59,tt59
58,tt58,Similar to,0.7,60,tt60
58,tt58,Similar to,0.88,61,tt61
58,tt58,Similar to,0.98,62,tt62
58,tt58,Similar to,0.17,63,tt63
58,tt58,Similar to,0.69,64,tt64
58,tt58,Similar to,0.47,65,tt65
58,tt58,Similar to,0.72,66,tt66
58,tt58,Similar to,0.33,67,tt67
58,tt58,Similar to,0.6,68,tt68
58,tt58,Similar to,0.7,69,tt69
58,tt58,Similar to,0.71,70,tt70
58,tt58,Similar to,0.98,71,tt71
58,tt58,Similar to,0.21,72,tt72
58,tt58,Similar to,0.96,73,tt73
58,tt58,Similar to,0.15,74,tt74
58,tt58,Similar to,0.35,75,tt75
58,tt58,Similar to,0.02,76,tt76
58,tt58,Similar to,0.35,77,tt77
58,tt58,Similar to,0.23,78,tt78
58,tt58,Similar to,0.57,79,tt79
58,tt58,Similar to,0.96,80,tt80
58,tt58,Similar to,0.5,81,tt81
58,tt58,Similar to,0.74,82,tt82
58,tt58,Similar to,0.84,83,tt83
58,tt58,Similar to,0.96,84,tt84
58,tt58,Similar to,0.87,85,tt85
58,tt58,Similar to,0.03,86,tt86
58,tt58,Similar to,0.22,87,tt87
58,tt58,Similar to,0.79,88,tt88
58,tt58,Similar to,0.06,89,tt89
58,tt58,Similar to,0.56,90,tt90
58,tt58,Similar to,0.3,91,tt91
58,tt58,Similar to,0.13,92,tt92
58,tt58,Similar to,0.1,93,tt93
58,tt58,Similar to,0.07,94,tt94
58,tt58,Similar to,0.2,95,tt95
58,tt58,Similar to,0.74,96,tt96
58,tt58,Similar to,0.1,97,tt97
58,tt58,Similar to,0.89,98,tt98
58,tt58,Similar to,0.62,99,tt99
58,tt58,Similar to,0.34,100,tt100
59,tt59,Similar to,1,60,tt60
59,tt59,Similar to,0.26,61,tt61
59,tt59,Similar to,0.02,62,tt62
59,tt59,Similar to,0.27,63,tt63
59,tt59,Similar to,0.36,64,tt64
59,tt59,Similar to,0.2,65,tt65
59,tt59,Similar to,0.22,66,tt66
59,tt59,Similar to,0.06,67,tt67
59,tt59,Similar to,0.54,68,tt68
59,tt59,Similar to,0.5,69,tt69
59,tt59,Similar to,0.54,70,tt70
59,tt59,Similar to,0.55,71,tt71
59,tt59,Similar to,0.77,72,tt72
59,tt59,Similar to,0.18,73,tt73
59,tt59,Similar to,0.52,74,tt74
59,tt59,Similar to,0.95,75,tt75
59,tt59,Similar to,0.93,76,tt76
59,tt59,Similar to,0.98,77,tt77
59,tt59,Similar to,0.26,78,tt78
59,tt59,Similar to,0.78,79,tt79
59,tt59,Similar to,0.7,80,tt80
59,tt59,Similar to,0.1,81,tt81
59,tt59,Similar to,0.74,82,tt82
59,tt59,Similar to,0.73,83,tt83
59,tt59,Similar to,0.7,84,tt84
59,tt59,Similar to,0.28,85,tt85
59,tt59,Similar to,0.73,86,tt86
59,tt59,Similar to,0.97,87,tt87
59,tt59,Similar to,0.74,88,tt88
59,tt59,Similar to,0.4,89,tt89
59,tt59,Similar to,0.89,90,tt90
59,tt59,Similar to,0.05,91,tt91
59,tt59,Similar to,0.69,92,tt92
59,tt59,Similar to,0.78,93,tt93
59,tt59,Similar to,0.32,94,tt94
59,tt59,Similar to,0.47,95,tt95
59,tt59,Similar to,0.46,96,tt96
59,tt59,Similar to,0.76,97,tt97
59,tt59,Similar to,0.82,98,tt98
59,tt59,Similar to,0.83,99,tt99
59,tt59,Similar to,0.31,100,tt100
6,tt6,Similar to,0.44,7,tt7
6,tt6,Similar to,0.07,8,tt8
6,tt6,Similar to,0.1,9,tt9
6,tt6,Similar to,0.94,10,tt10
6,tt6,Similar to,0.85,11,tt11
6,tt6,Similar to,0.97,12,tt12
6,tt6,Similar to,0.35,13,tt13
6,tt6,Similar to,0.34,14,tt14
6,tt6,Similar to,0.29,15,tt15
6,tt6,Similar to,0.8,16,tt16
6,tt6,Similar to,0.94,17,tt17
6,tt6,Similar to,0.18,18,tt18
6,tt6,Similar to,0.11,19,tt19
6,tt6,Similar to,0.74,20,tt20
6,tt6,Similar to,0.5,21,tt21
6,tt6,Similar to,0.18,22,tt22
6,tt6,Similar to,0.93,23,tt23
6,tt6,Similar to,0.72,24,tt24
6,tt6,Similar to,0.93,25,tt25
6,tt6,Similar to,0.94,26,tt26
6,tt6,Similar to,0.39,27,tt27
6,tt6,Similar to,0.03,28,tt28
6,tt6,Similar to,0.05,29,tt29
6,tt6,Similar to,0.64,30,tt30
6,tt6,Similar to,0.37,31,tt31
6,tt6,Similar to,0.2,32,tt32
6,tt6,Similar to,0,33,tt33
6,tt6,Similar to,0.29,34,tt34
6,tt6,Similar to,0.03,35,tt35
6,tt6,Similar to,0.01,36,tt36
6,tt6,Similar to,0.21,37,tt37
6,tt6,Similar to,0.41,38,tt38
6,tt6,Similar to,0.19,39,tt39
6,tt6,Similar to,0.11,40,tt40
6,tt6,Similar to,0.5,41,tt41
6,tt6,Similar to,0.08,42,tt42
6,tt6,Similar to,0.94,43,tt43
6,tt6,Similar to,0.81,44,tt44
6,tt6,Similar to,0.18,45,tt45
6,tt6,Similar to,0.93,46,tt46
6,tt6,Similar to,0.33,47,tt47
6,tt6,Similar to,0.45,48,tt48
6,tt6,Similar to,0.77,49,tt49
6,tt6,Similar to,0.67,50,tt50
6,tt6,Similar to,0.33,51,tt51
6,tt6,Similar to,0.69,52,tt52
6,tt6,Similar to,0.14,53,tt53
6,tt6,Similar to,0.85,54,tt54
6,tt6,Similar to,0.54,55,tt55
6,tt6,Similar to,0.01,56,tt56
6,tt6,Similar to,0.85,57,tt57
6,tt6,Similar to,0.44,58,tt58
6,tt6,Similar to,0.5,59,tt59
6,tt6,Similar to,0.19,60,tt60
6,tt6,Similar to,1,61,tt61
6,tt6,Similar to,0.05,62,tt62
6,tt6,Similar to,0.13,63,tt63
6,tt6,Similar to,0.88,64,tt64
6,tt6,Similar to,0.26,65,tt65
6,tt6,Similar to,0.91,66,tt66
6,tt6,Similar to,0.1,67,tt67
6,tt6,Similar to,0.98,68,tt68
6,tt6,Similar to,0.19,69,tt69
6,tt6,Similar to,0.26,70,tt70
6,tt6,Similar to,0.05,71,tt71
6,tt6,Similar to,0.1,72,tt72
6,tt6,Similar to,0.21,73,tt73
6,tt6,Similar to,0.35,74,tt74
6,tt6,Similar to,0.25,75,tt75
6,tt6,Similar to,0.73,76,tt76
6,tt6,Similar to,0.16,77,tt77
6,tt6,Similar to,0.12,78,tt78
6,tt6,Similar to,0.2,79,tt79
6,tt6,Similar to,0.18,80,tt80
6,tt6,Similar to,0.56,81,tt81
6,tt6,Similar to,0.45,82,tt82
6,tt6,Similar to,0.41,83,tt83
6,tt6,Similar to,0.77,84,tt84
6,tt6,Similar to,0.05,85,tt85
6,tt6,Similar to,0.69,86,tt86
6,tt6,Similar to,0.46,87,tt87
6,tt6,Similar to,0.43,88,tt88
6,tt6,Similar to,0.31,89,tt89
6,tt6,Similar to,0.9,90,tt90
6,tt6,Similar to,0.65,91,tt91
6,tt6,Similar to,0.54,92,tt92
6,tt6,Similar to,0.82,93,tt93
6,tt6,Similar to,0.58,94,tt94
6,tt6,Similar to,0.43,95,tt95
6,tt6,Similar to,0.52,96,tt96
6,tt6,Similar to,0.72,97,tt97
6,tt6,Similar to,0.89,98,tt98
6,tt6,Similar to,0.36,99,tt99
6,tt6,Similar to,0.41,100,tt100
60,tt60,Similar to,0.44,61,tt61
60,tt60,Similar to,0.79,62,tt62
60,tt60,Similar to,0.09,63,tt63
60,tt60,Similar to,0.31,64,tt64
60,tt60,Similar to,0.81,65,tt65
60,tt60,Similar to,0.66,66,tt66
60,tt60,Similar to,0.02,67,tt67
60,tt60,Similar to,0.39,68,tt68
60,tt60,Similar to,0.22,69,tt69
60,tt60,Similar to,0.42,70,tt70
60,tt60,Similar to,0.06,71,tt71
60,tt60,Similar to,0.76,72,tt72
60,tt60,Similar to,0.37,73,tt73
60,tt60,Similar to,0.5,74,tt74
60,tt60,Similar to,0.96,75,tt75
60,tt60,Similar to,0.7,76,tt76
60,tt60,Similar to,0.77,77,tt77
60,tt60,Similar to,0.75,78,tt78
60,tt60,Similar to,0.93,79,tt79
60,tt60,Similar to,0.7,80,tt80
60,tt60,Similar to,0.5,81,tt81
60,tt60,Similar to,0.99,82,tt82
60,tt60,Similar to,0.24,83,tt83
60,tt60,Similar to,0.81,84,tt84
60,tt60,Similar to,0.47,85,tt85
60,tt60,Similar to,0.98,86,tt86
60,tt60,Similar to,0.75,87,tt87
60,tt60,Similar to,0.49,88,tt88
60,tt60,Similar to,0.72,89,tt89
60,tt60,Similar to,0.24,90,tt90
60,tt60,Similar to,0.33,91,tt91
60,tt60,Similar to,0.4,92,tt92
60,tt60,Similar to,0.63,93,tt93
60,tt60,Similar to,0.31,94,tt94
60,tt60,Similar to,0.73,95,tt95
60,tt60,Similar to,0.19,96,tt96
60,tt60,Similar to,0.73,97,tt97
60,tt60,Similar to,0.92,98,tt98
60,tt60,Similar to,0.09,99,tt99
60,tt60,Similar to,0.31,100,tt100
61,tt61,Similar to,0.41,62,tt62
61,tt61,Similar to,0.94,63,tt63
61,tt61,Similar to,0.06,64,tt64
61,tt61,Similar to,0.23,65,tt65
61,tt61,Similar to,0.74,66,tt66
61,tt61,Similar to,0.54,67,tt67
61,tt61,Similar to,0.3,68,tt68
61,tt61,Similar to,0.94,69,tt69
61,tt61,Similar to,0.1,70,tt70
61,tt61,Similar to,0.98,71,tt71
61,tt61,Similar to,0.19,72,tt72
61,tt61,Similar to,0.81,73,tt73
61,tt61,Similar to,0.38,74,tt74
61,tt61,Similar to,0,75,tt75
61,tt61,Similar to,0.4,76,tt76
61,tt61,Similar to,0.79,77,tt77
61,tt61,Similar to,0.69,78,tt78
61,tt61,Similar to,0.61,79,tt79
61,tt61,Similar to,0.04,80,tt80
61,tt61,Similar to,0.57,81,tt81
61,tt61,Similar to,0.73,82,tt82
61,tt61,Similar to,0.46,83,tt83
61,tt61,Similar to,0.3,84,tt84
61,tt61,Similar to,0.58,85,tt85
61,tt61,Similar to,0.14,86,tt86
61,tt61,Similar to,0.36,87,tt87
61,tt61,Similar to,0.04,88,tt88
61,tt61,Similar to,1,89,tt89
61,tt61,Similar to,0.35,90,tt90
61,tt61,Similar to,0.44,91,tt91
61,tt61,Similar to,0.39,92,tt92
61,tt61,Similar to,0.36,93,tt93
61,tt61,Similar to,0.06,94,tt94
61,tt61,Similar to,0.55,95,tt95
61,tt61,Similar to,0.23,96,tt96
61,tt61,Similar to,0.86,97,tt97
61,tt61,Similar to,0.82,98,tt98
61,tt61,Similar to,0.36,99,tt99
61,tt61,Similar to,0.51,100,tt100
62,tt62,Similar to,0.19,63,tt63
62,tt62,Similar to,0.71,64,tt64
62,tt62,Similar to,0.37,65,tt65
62,tt62,Similar to,0.52,66,tt66
62,tt62,Similar to,0.52,67,tt67
62,tt62,Similar to,0.66,68,tt68
62,tt62,Similar to,0.73,69,tt69
62,tt62,Similar to,0.5,70,tt70
62,tt62,Similar to,0.84,71,tt71
62,tt62,Similar to,0.04,72,tt72
62,tt62,Similar to,0.81,73,tt73
62,tt62,Similar to,0.84,74,tt74
62,tt62,Similar to,0.8,75,tt75
62,tt62,Similar to,0.32,76,tt76
62,tt62,Similar to,0.53,77,tt77
62,tt62,Similar to,0.97,78,tt78
62,tt62,Similar to,0.5,79,tt79
62,tt62,Similar to,0.62,80,tt80
62,tt62,Similar to,0.28,81,tt81
62,tt62,Similar to,0.9,82,tt82
62,tt62,Similar to,0.2,83,tt83
62,tt62,Similar to,0.77,84,tt84
62,tt62,Similar to,0.44,85,tt85
62,tt62,Similar to,0.49,86,tt86
62,tt62,Similar to,0.55,87,tt87
62,tt62,Similar to,0.45,88,tt88
62,tt62,Similar to,0.07,89,tt89
62,tt62,Similar to,0.73,90,tt90
62,tt62,Similar to,0.15,91,tt91
62,tt62,Similar to,0.96,92,tt92
62,tt62,Similar to,0.41,93,tt93
62,tt62,Similar to,0.78,94,tt94
62,tt62,Similar to,0.44,95,tt95
62,tt62,Similar to,0.98,96,tt96
62,tt62,Similar to,0.16,97,tt97
62,tt62,Similar to,0.25,98,tt98
62,tt62,Similar to,0.5,99,tt99
62,tt62,Similar to,0.09,100,tt100
63,tt63,Similar to,0.15,64,tt64
63,tt63,Similar to,0.1,65,tt65
63,tt63,Similar to,0.69,66,tt66
63,tt63,Similar to,0.51,67,tt67
63,tt63,Similar to,0.17,68,tt68
63,tt63,Similar to,0.69,69,tt69
63,tt63,Similar to,0.39,70,tt70
63,tt63,Similar to,0.64,71,tt71
63,tt63,Similar to,0.25,72,tt72
63,tt63,Similar to,0.73,73,tt73
63,tt63,Similar to,0.6,74,tt74
63,tt63,Similar to,1,75,tt75
63,tt63,Similar to,0.57,76,tt76
63,tt63,Similar to,0.02,77,tt77
63,tt63,Similar to,0.85,78,tt78
63,tt63,Similar to,0.42,79,tt79
63,tt63,Similar to,0.51,80,tt80
63,tt63,Similar to,0.44,81,tt81
63,tt63,Similar to,0.29,82,tt82
63,tt63,Similar to,0.98,83,tt83
63,tt63,Similar to,0.96,84,tt84
63,tt63,Similar to,0.2,85,tt85
63,tt63,Similar to,0.39,86,tt86
63,tt63,Similar to,0.89,87,tt87
63,tt63,Similar to,0.42,88,tt88
63,tt63,Similar to,0.65,89,tt89
